ac_no,district,ac_name,candidate,candidate_votes_total,booth_count,is_placeholder_candidate,party,allowed_parties,is_non_candidate_header,needs_review,notes,prefill_source,prefill_score
53,Malda,SUJAPUR,MD MANJUR HOQUE,117,88,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,True,,,
53,Malda,SUJAPUR,SK BISWAS,106,44,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
53,Malda,SUJAPUR,MD SAIDUL HOQUE,80,43,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
53,Malda,SUJAPUR,MD NASMUL ALAHI,53,44,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,True,,,
53,Malda,SUJAPUR,MD SAIDUL MONIRUL,41,44,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,eci_candidate:Md. Saidul Hoque,0.75
53,Malda,SUJAPUR,MD SAIDUL BISWAS,21,38,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,eci_candidate:Md. Rahim Biswas,0.774
53,Malda,SUJAPUR,MD RAHIM BISWAS,16,44,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
53,Malda,SUJAPUR,MD ISLAM,14,43,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
53,Malda,SUJAPUR,MD SAIDUL HASAN,7,3,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,eci_candidate:Md Monirul Hasan,0.774
53,Malda,SUJAPUR,MD BISWAS,1,3,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
53,Malda,SUJAPUR,MD MUNSHI HOQUE,0,3,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,True,,,
54,Malda,BAISNABNAGAR,SWADHIN KUMAR MANDAL,59063,107,False,BJP,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,CHANDANA SARKAR,45129,169,False,TMC,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,KURBAN ANSARI,24115,215,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,NIKHIL CHANDRA,21280,85,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,SWADHIN KUMAR SARKAR,18356,62,False,BJP,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,AZIZUL HOQUE,17205,147,False,INC,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,CHANDANA,12418,109,False,TMC,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,HARENDRANATH,9381,80,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,CHANDRA,7135,40,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,NIKHIL,3655,40,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,SWADHIN KUMAR,844,117,False,BJP,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,SAMIR GHOSH,825,214,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,NIKHIL CHANDRA SARKAR,638,107,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,NIKHIL CHANDRA MANDAL,583,62,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,HARENDRANATH SARKAR,388,98,False,OTHER,TMC|BJP|INC|CPM|ISF|OTHER,False,False,,,
54,Malda,BAISNABNAGAR,Rejected Votes,140,40,False,,TMC|BJP|INC|CPM|ISF|OTHER,True,True,,,
54,Malda,BAISNABNAGAR,Valid Votes,131,40,False,,TMC|BJP|INC|CPM|ISF|OTHER,True,True,,,
34,Uttar Dinajpur,Kaliaganj,TAPAN DEB SINGHA,,,False,TMC,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,SOUMEN ROY,,,False,BJP,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,PRAVASH SARKAR,,,False,INC,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,ALEN SARKAR,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,Dilip Chandra Ray,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,GOPAL CHUNARY,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,NAMALA KANTA SARKAR,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,SHYAMA SARKAR,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,SUDHIR SARKAR,,,False,OTHER,,False,False,,,
34,Uttar Dinajpur,Kaliaganj,SURESH BARMAN,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,JOYEL MURMU,,,False,BJP,,False,False,,,
43,Malda,Habibpur,PRODIP BASKEY,,,False,TMC,,False,False,,,
43,Malda,Habibpur,THAKUR TUDU,,,False,CPM,,False,False,,,
43,Malda,Habibpur,BABURAM BISWANATH,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,JOY,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,KISKU,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,MARDI,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,NIRMAL KISKU,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,NUMAL PROVATH KISKU,,,False,OTHER,,False,False,,,
43,Malda,Habibpur,SOREN,,,False,OTHER,,False,False,,,
