ac_no,polling_station,row_count,candidate_count,candidate_vote_sum,total_valid_votes,total_votes_cast,placeholder_candidates,has_total_valid,candidate_sum_gt_total_valid,candidate_sum_lt_total_valid,low_candidate_count,high_candidate_count,has_placeholder_candidate
40,112A,2,2,379,607.0,610.0,0,True,False,True,False,False,False
40,113,2,2,212,562.0,564.0,0,True,False,True,False,False,False
40,114,2,2,216,758.0,766.0,0,True,False,True,False,False,False
40,115,2,2,251,538.0,550.0,0,True,False,True,False,False,False
40,116,2,2,376,601.0,616.0,0,True,False,True,False,False,False
40,117,2,2,423,742.0,1508.0,0,True,False,True,False,False,False
40,118,2,2,162,742.0,745.0,0,True,False,True,False,False,False
40,118A,2,2,247,533.0,1069.0,0,True,False,True,False,False,False
40,119,2,2,349,481.0,484.0,0,True,False,True,False,False,False
40,120,2,2,269,636.0,641.0,0,True,False,True,False,False,False
40,122,2,2,384,712.0,1431.0,0,True,False,True,False,False,False
40,123,2,2,194,771.0,,0,True,False,True,False,False,False
40,123A,2,2,248,469.0,939.0,0,True,False,True,False,False,False
40,124,2,2,310,489.0,491.0,0,True,False,True,False,False,False
40,124A,2,2,237,486.0,490.0,0,True,False,True,False,False,False
40,125,2,2,190,501.0,504.0,0,True,False,True,False,False,False
40,125A,2,2,197,506.0,512.0,0,True,False,True,False,False,False
40,126,2,2,351,588.0,1183.0,0,True,False,True,False,False,False
40,126A,2,2,407,613.0,619.0,0,True,False,True,False,False,False
40,127,2,2,365,598.0,600.0,0,True,False,True,False,False,False
40,128,2,2,407,621.0,625.0,0,True,False,True,False,False,False
40,129,2,2,167,639.0,645.0,0,True,False,True,False,False,False
40,129A,2,2,211,441.0,448.0,0,True,False,True,False,False,False
40,130,2,2,287,451.0,452.0,0,True,False,True,False,False,False
40,130A,2,2,323,533.0,537.0,0,True,False,True,False,False,False
40,131,2,2,397,551.0,554.0,0,True,False,True,False,False,False
40,132,2,2,406,879.0,883.0,0,True,False,True,False,False,False
40,133,2,2,221,817.0,,0,True,False,True,False,False,False
40,134,2,2,249,464.0,466.0,0,True,False,True,False,False,False
40,134A,1,1,226,594.0,594.0,0,True,False,True,True,False,False
40,135,2,2,408,589.0,1186.0,0,True,False,True,False,False,False
40,136,2,2,366,722.0,1456.0,0,True,False,True,False,False,False
40,137,2,2,203,706.0,712.0,0,True,False,True,False,False,False
40,137A,2,2,206,599.0,603.0,0,True,False,True,False,False,False
40,138A,2,2,374,547.0,549.0,0,True,False,True,False,False,False
40,1400,2,2,320,553.0,557.0,0,True,False,True,False,False,False
40,177,4,4,277,771.0,777.0,0,True,False,True,False,False,False
40,212,6,6,620,482.0,970.0,0,True,True,False,False,False,False
40,213,6,6,772,618.0,,0,True,True,False,False,False,False
40,221,5,5,268,500.0,5501.0,0,True,False,True,False,False,False
40,2215A,6,6,469,458.0,925.0,0,True,True,False,False,False,False
40,307,2,2,287,705.0,712.0,0,True,False,True,False,False,False
40,355,2,2,12,766.0,773.0,0,True,False,True,False,False,False
40,37,6,6,514,678.0,682.0,0,True,False,True,False,False,False
40,383,2,2,249,636.0,648.0,0,True,False,True,False,False,False
40,97,2,2,215,613.0,615.0,0,True,False,True,False,False,False
40,97A,2,2,210,571.0,575.0,0,True,False,True,False,False,False
40,98,2,2,198,559.0,561.0,0,True,False,True,False,False,False
40,98A,2,2,180,492.0,495.0,0,True,False,True,False,False,False
40,99,2,2,260,506.0,512.0,0,True,False,True,False,False,False
40,999A,2,2,300,503.0,505.0,0,True,False,True,False,False,False
41,191,1,1,4,355.0,500.0,0,True,False,True,True,False,False
41,191A,1,1,4,344.0,513.0,0,True,False,True,True,False,False
41,192,1,1,5,247.0,498.0,0,True,False,True,True,False,False
41,192A,1,1,4,250.0,524.0,0,True,False,True,True,False,False
41,193,1,1,5,658.0,883.0,0,True,False,True,True,False,False
41,194,1,1,1,335.0,686.0,0,True,False,True,True,False,False
41,195,1,1,3,249.0,664.0,0,True,False,True,True,False,False
41,196,2,1,12,201.0,584.0,0,True,False,True,True,False,False
41,197,1,1,2,236.0,457.0,0,True,False,True,True,False,False
41,197A,1,1,4,218.0,452.0,0,True,False,True,True,False,False
41,198,1,1,4,220.0,535.0,0,True,False,True,True,False,False
41,199,1,1,4,277.0,783.0,0,True,False,True,True,False,False
41,199A,1,1,3,272.0,587.0,0,True,False,True,True,False,False
41,20,6,6,621,301.0,,0,True,True,False,False,False,False
41,200,1,1,7,307.0,868.0,0,True,False,True,True,False,False
41,201,1,1,1,189.0,467.0,0,True,False,True,True,False,False
41,2010,1,1,4,216.0,490.0,0,True,False,True,True,False,False
41,201A,1,1,6,237.0,469.0,0,True,False,True,True,False,False
41,202,1,1,6,300.0,723.0,0,True,False,True,True,False,False
41,203,1,1,5,549.0,835.0,0,True,False,True,True,False,False
41,204,1,1,3,191.0,482.0,0,True,False,True,True,False,False
41,204A,1,1,3,187.0,543.0,0,True,False,True,True,False,False
41,205,1,1,3,276.0,664.0,0,True,False,True,True,False,False
41,206,1,1,8,297.0,712.0,0,True,False,True,True,False,False
41,207,1,1,2,242.0,561.0,0,True,False,True,True,False,False
41,207A,1,1,8,240.0,600.0,0,True,False,True,True,False,False
41,208A,1,1,3,236.0,512.0,0,True,False,True,True,False,False
41,209,1,1,3,194.0,401.0,0,True,False,True,True,False,False
41,210,1,1,3,339.0,674.0,0,True,False,True,True,False,False
41,211,1,1,1,325.0,599.0,0,True,False,True,True,False,False
41,212,1,1,2,377.0,584.0,0,True,False,True,True,False,False
41,212A,1,1,1,306.0,627.0,0,True,False,True,True,False,False
41,213,1,1,3,446.0,678.0,0,True,False,True,True,False,False
41,214,1,1,0,413.0,555.0,0,True,False,True,True,False,False
41,214A,1,1,3,373.0,592.0,0,True,False,True,True,False,False
41,215,1,1,5,492.0,732.0,0,True,False,True,True,False,False
41,216,1,1,1,465.0,785.0,0,True,False,True,True,False,False
41,217,1,1,8,394.0,903.0,0,True,False,True,True,False,False
41,218,1,1,7,266.0,375.0,0,True,False,True,True,False,False
41,219,1,1,9,494.0,821.0,0,True,False,True,True,False,False
41,220,1,1,448,,,0,False,False,False,True,False,False
41,221,1,1,315,566.0,,0,True,False,True,True,False,False
41,222,1,1,338,849.0,,0,True,False,True,True,False,False
41,223,1,1,362,517.0,,0,True,False,True,True,False,False
41,224,1,1,241,527.0,,0,True,False,True,True,False,False
41,224A,1,1,201,515.0,,0,True,False,True,True,False,False
41,225,1,1,260,550.0,,0,True,False,True,True,False,False
41,225A,1,1,245,511.0,,0,True,False,True,True,False,False
41,226,1,1,298,678.0,,0,True,False,True,True,False,False
41,227,1,1,243,599.0,,0,True,False,True,True,False,False
41,228,1,1,154,399.0,,0,True,False,True,True,False,False
41,229,1,1,148,634.0,,0,True,False,True,True,False,False
41,230,1,1,324,647.0,,0,True,False,True,True,False,False
41,231,1,1,119,466.0,,0,True,False,True,True,False,False
41,231A,1,1,108,441.0,,0,True,False,True,True,False,False
41,232,1,1,217,714.0,,0,True,False,True,True,False,False
41,233,1,1,464,767.0,,0,True,False,True,True,False,False
41,234,1,1,244,509.0,,0,True,False,True,True,False,False
41,235,1,1,212,540.0,,0,True,False,True,True,False,False
41,236,1,1,273,562.0,,0,True,False,True,True,False,False
41,237,1,1,363,823.0,,0,True,False,True,True,False,False
41,32,3,3,217,355.0,,0,True,False,True,False,False,False
41,34,2,2,182,306.0,,0,True,False,True,False,False,False
42,106,13,10,1187,562.0,,0,True,True,False,False,False,False
42,107,13,10,1269,586.0,,0,True,True,False,False,False,False
42,108,13,10,1058,606.0,,0,True,True,False,False,False,False
42,108A,8,8,956,478.0,,0,True,True,False,False,False,False
42,109,12,9,1571,504.0,,0,True,True,False,False,False,False
42,111,15,14,948,544.0,645.0,0,True,True,False,False,False,False
42,118,15,14,906,411.0,414.0,0,True,True,False,False,False,False
42,119,8,8,715,582.0,,0,True,True,False,False,False,False
42,119A,8,8,629,509.0,,0,True,True,False,False,False,False
42,186,7,7,286,521.0,525.0,0,True,False,True,False,False,False
42,206,1,1,379,388.0,818.0,0,True,False,False,True,False,False
42,208,8,7,539,474.0,766.0,0,True,True,False,False,False,False
42,209,1,1,197,356.0,592.0,0,True,False,True,True,False,False
42,209A,1,1,72,440.0,556.0,0,True,False,True,True,False,False
42,210,1,1,102,360.0,490.0,0,True,False,True,True,False,False
42,210A,1,1,170,219.0,435.0,0,True,False,True,True,False,False
42,211,1,1,322,,,0,False,False,False,True,False,False
42,212,1,1,327,,,0,False,False,False,True,False,False
42,213,1,1,240,,,0,False,False,False,True,False,False
42,213A,1,1,207,216.0,446.0,0,True,False,False,True,False,False
42,214,1,1,125,239.0,409.0,0,True,False,True,True,False,False
42,214A,1,1,173,251.0,443.0,0,True,False,True,True,False,False
42,215,1,1,275,362.0,666.0,0,True,False,True,True,False,False
42,216,1,1,379,,,0,False,False,False,True,False,False
42,217,1,1,412,,,0,False,False,False,True,False,False
42,218,1,1,266,,,0,False,False,False,True,False,False
42,219,1,1,19,430.0,489.0,0,True,False,True,True,False,False
42,219A,1,1,171,292.0,491.0,0,True,False,True,True,False,False
42,220,1,1,196,260.0,477.0,0,True,False,True,True,False,False
42,220A,1,1,228,,,0,False,False,False,True,False,False
42,221,1,1,12,518.0,556.0,0,True,False,True,True,False,False
42,221A,1,1,41,471.0,542.0,0,True,False,True,True,False,False
42,222,1,1,433,,,0,False,False,False,True,False,False
42,227,1,1,351,,,0,False,False,False,True,False,False
42,235,7,7,223,453.0,457.0,0,True,False,True,False,False,False
42,266,11,11,684,463.0,471.0,0,True,True,False,False,False,False
42,303,7,7,166,469.0,475.0,0,True,False,True,False,False,False
42,371,7,7,322,693.0,702.0,0,True,False,True,False,False,False
42,381,7,7,473,855.0,862.0,0,True,False,True,False,False,False
42,444,7,7,357,805.0,813.0,0,True,False,True,False,False,False
42,448,6,6,97,552.0,,0,True,False,True,False,False,False
42,449,7,7,932,850.0,,0,True,True,False,False,False,False
42,460,7,7,316,841.0,850.0,0,True,False,True,False,False,False
42,55,8,8,1421,435.0,565.0,0,True,True,False,False,False,False
42,56,1,1,297,,,0,False,False,False,True,False,False
42,57,1,1,279,431.0,614.0,0,True,False,True,True,False,False
42,58,1,1,250,359.0,651.0,0,True,False,True,True,False,False
42,59,1,1,432,,,0,False,False,False,True,False,False
42,60,1,1,196,,,0,False,False,False,True,False,False
42,61,1,1,429,,,0,False,False,False,True,False,False
42,62,1,1,285,338.0,551.0,0,True,False,False,True,False,False
42,63,1,1,92,297.0,432.0,0,True,False,True,True,False,False
42,64,1,1,77,318.0,452.0,0,True,False,True,True,False,False
42,65,1,1,277,,,0,False,False,False,True,False,False
42,66,1,1,118,378.0,462.0,0,True,False,True,True,False,False
42,67,1,1,207,491.0,744.0,0,True,False,True,True,False,False
42,68,1,1,101,300.0,429.0,0,True,False,True,True,False,False
42,69,1,1,202,242.0,411.0,0,True,False,False,True,False,False
42,70,6,6,850,605.0,,0,True,True,False,False,False,False
42,71,6,6,872,612.0,,0,True,True,False,False,False,False
42,72,6,6,880,614.0,562.0,0,True,True,False,False,False,False
42,73,6,6,895,711.0,534.0,0,True,True,False,False,False,False
42,74,6,6,132,481.0,653.0,0,True,False,True,False,False,False
42,75,6,6,640,476.0,632.0,0,True,True,False,False,False,False
42,75A,5,5,587,468.0,,0,True,True,False,False,False,False
42,76,6,6,992,444.0,,0,True,True,False,False,False,False
42,775,7,7,305,480.0,484.0,0,True,False,True,False,False,False
42,78,6,6,973,859.0,469.0,0,True,True,False,False,False,False
42,79,6,6,726,432.0,,0,True,True,False,False,False,False
42,80,6,6,786,396.0,532.0,0,True,True,False,False,False,False
42,81,6,6,714,631.0,555.0,0,True,True,False,False,False,False
42,82,6,6,627,488.0,538.0,0,True,True,False,False,False,False
42,84,6,6,761,293.0,462.0,0,True,True,False,False,False,False
42,86,6,6,1211,632.0,,0,True,True,False,False,False,False
42,87,6,6,760,463.0,,0,True,True,False,False,False,False
42,88,6,6,1064,852.0,,0,True,True,False,False,False,False
42,90,6,6,1050,551.0,,0,True,True,False,False,False,False
42,92,13,11,978,631.0,444.0,0,True,True,False,False,False,False
42,94,6,6,814,685.0,552.0,0,True,True,False,False,False,False
42,96,13,11,616,431.0,525.0,0,True,True,False,False,False,False
42,97,6,6,911,851.0,583.0,0,True,True,False,False,False,False
42,98,5,5,845,717.0,,0,True,True,False,False,False,False
43,10,3,3,559,,,3,False,False,False,False,False,True
43,119,3,3,246,,,3,False,False,False,False,False,True
43,127,6,3,513,,,6,False,False,False,False,False,True
43,128,3,3,301,,,3,False,False,False,False,False,True
43,137,3,3,269,,,3,False,False,False,False,False,True
43,139,3,3,234,,,3,False,False,False,False,False,True
43,142,3,3,290,,,3,False,False,False,False,False,True
43,152,3,3,469,,,3,False,False,False,False,False,True
43,160,6,3,605,,,6,False,False,False,False,False,True
43,160(A),3,3,350,,,3,False,False,False,False,False,True
43,161,6,3,562,,,6,False,False,False,False,False,True
43,161(A),3,3,356,,,3,False,False,False,False,False,True
43,162,3,3,433,,,3,False,False,False,False,False,True
43,162(A),3,3,398,,,3,False,False,False,False,False,True
43,163,3,3,435,,,3,False,False,False,False,False,True
43,163(A),3,3,388,,,3,False,False,False,False,False,True
43,164,3,3,601,,,3,False,False,False,False,False,True
43,165,6,3,741,,,6,False,False,False,False,False,True
43,165(A),3,3,440,,,3,False,False,False,False,False,True
43,166,3,3,443,,,3,False,False,False,False,False,True
43,167,3,3,608,,,3,False,False,False,False,False,True
43,168,3,3,332,,,3,False,False,False,False,False,True
43,168(A),3,3,345,,,3,False,False,False,False,False,True
43,169,6,3,657,,,6,False,False,False,False,False,True
43,169(A),3,3,365,,,3,False,False,False,False,False,True
43,170,9,3,965,,,9,False,False,False,False,False,True
43,170(A),3,3,451,,,3,False,False,False,False,False,True
43,171,3,3,409,,,3,False,False,False,False,False,True
43,171(A),3,3,434,,,3,False,False,False,False,False,True
43,172,3,3,429,,,3,False,False,False,False,False,True
43,172(A),3,3,443,,,3,False,False,False,False,False,True
43,173,3,3,437,,,3,False,False,False,False,False,True
43,173(A),3,3,419,,,3,False,False,False,False,False,True
43,174(A),3,3,174,,,3,False,False,False,False,False,True
43,175,3,3,454,,,3,False,False,False,False,False,True
43,175(A),3,3,406,,,3,False,False,False,False,False,True
43,176,3,3,435,,,3,False,False,False,False,False,True
43,177,6,3,604,,,6,False,False,False,False,False,True
43,177(A),3,3,409,,,3,False,False,False,False,False,True
43,180,3,3,210,,,3,False,False,False,False,False,True
43,190,9,3,973,,,9,False,False,False,False,False,True
43,191,6,3,1016,,,6,False,False,False,False,False,True
43,192,6,3,993,,,6,False,False,False,False,False,True
43,193,6,3,834,,,6,False,False,False,False,False,True
43,194,6,3,638,,,6,False,False,False,False,False,True
43,195,6,3,970,,,6,False,False,False,False,False,True
43,196,3,3,595,,,3,False,False,False,False,False,True
43,197,3,3,665,,,3,False,False,False,False,False,True
43,198,6,3,682,,,6,False,False,False,False,False,True
43,199,6,3,1016,,,6,False,False,False,False,False,True
43,200,6,3,787,,,6,False,False,False,False,False,True
43,201,3,3,749,,,3,False,False,False,False,False,True
43,202,6,3,857,,,6,False,False,False,False,False,True
43,203,6,3,745,,,6,False,False,False,False,False,True
43,204,6,3,926,,,6,False,False,False,False,False,True
43,205,9,3,771,,,9,False,False,False,False,False,True
43,206,3,3,487,,,3,False,False,False,False,False,True
43,207,3,3,214,,,3,False,False,False,False,False,True
43,209,3,3,331,,,3,False,False,False,False,False,True
43,213,3,3,143,,,3,False,False,False,False,False,True
43,214,3,3,155,,,3,False,False,False,False,False,True
43,215,3,3,239,,,3,False,False,False,False,False,True
43,220,3,3,248,,,3,False,False,False,False,False,True
43,221,3,3,180,,,3,False,False,False,False,False,True
43,230,3,3,260,,,3,False,False,False,False,False,True
43,234,3,3,443,,,3,False,False,False,False,False,True
43,238,6,3,426,,,6,False,False,False,False,False,True
43,242,3,3,441,,,3,False,False,False,False,False,True
43,247,3,3,154,,,3,False,False,False,False,False,True
43,249,3,3,176,,,3,False,False,False,False,False,True
43,260,3,3,222,,,3,False,False,False,False,False,True
43,263,3,3,387,,,3,False,False,False,False,False,True
43,264,3,3,210,,,3,False,False,False,False,False,True
43,268,3,3,168,,,3,False,False,False,False,False,True
43,270,3,3,243,,,3,False,False,False,False,False,True
43,276,6,3,742,,,6,False,False,False,False,False,True
43,279,3,3,235,,,3,False,False,False,False,False,True
43,282,3,3,160,,,3,False,False,False,False,False,True
43,284,5,3,347,,,5,False,False,False,False,False,True
43,290,3,3,237,,,3,False,False,False,False,False,True
43,291,6,3,568,,,6,False,False,False,False,False,True
43,296,3,3,231,,,3,False,False,False,False,False,True
43,298,6,3,790,,,6,False,False,False,False,False,True
43,299,3,3,182,,,3,False,False,False,False,False,True
43,31,2,2,133,,,2,False,False,False,False,False,True
43,317,3,3,269,,,3,False,False,False,False,False,True
43,327,3,3,154,,,3,False,False,False,False,False,True
43,328,3,3,331,,,3,False,False,False,False,False,True
43,332,3,3,260,,,3,False,False,False,False,False,True
43,333,3,3,212,,,3,False,False,False,False,False,True
43,335,3,3,207,,,3,False,False,False,False,False,True
43,339,3,3,264,,,3,False,False,False,False,False,True
43,343,3,3,324,,,3,False,False,False,False,False,True
43,345,3,3,381,,,3,False,False,False,False,False,True
43,376,3,3,232,,,3,False,False,False,False,False,True
43,377,3,3,443,,,3,False,False,False,False,False,True
43,409,3,3,239,,,3,False,False,False,False,False,True
43,424,3,3,265,,,3,False,False,False,False,False,True
43,426,3,3,239,,,3,False,False,False,False,False,True
43,445,3,3,379,,,3,False,False,False,False,False,True
43,500,3,3,279,,,3,False,False,False,False,False,True
43,82,2,2,263,,,2,False,False,False,False,False,True
43,85,3,3,100,,,3,False,False,False,False,False,True
44,1,1,1,1,2.0,494.0,0,True,False,True,True,False,False
44,10,1,1,60,,,0,False,False,False,True,False,False
44,10A,1,1,32,,,0,False,False,False,True,False,False
44,11,1,1,60,,,0,False,False,False,True,False,False
44,12,1,1,15,,,0,False,False,False,True,False,False
44,15,1,1,37,,,0,False,False,False,True,False,False
44,155,13,10,1031,635.0,641.0,0,True,True,False,False,False,False
44,16,1,1,7,,,0,False,False,False,True,False,False
44,17,1,1,58,,,0,False,False,False,True,False,False
44,17A,1,1,33,,,0,False,False,False,True,False,False
44,18A,1,1,1,3.0,3.0,0,True,False,True,True,False,False
44,19,1,1,20,,,0,False,False,False,True,False,False
44,1A,1,1,11,,,0,False,False,False,True,False,False
44,2,1,1,74,,,0,False,False,False,True,False,False
44,20,7,7,665,533.0,541.0,0,True,True,False,False,False,False
44,21,1,1,11,,,0,False,False,False,True,False,False
44,21A,1,1,9,,,0,False,False,False,True,False,False
44,22A,2,2,93,551.0,552.0,0,True,False,True,False,False,False
44,23,14,6,1220,487.0,489.0,0,True,True,False,False,False,False
44,24,2,2,108,791.0,793.0,0,True,False,True,False,False,False
44,24A,2,2,96,618.0,621.0,0,True,False,True,False,False,False
44,25,2,2,326,623.0,623.0,0,True,False,True,False,False,False
44,26A,2,2,266,541.0,543.0,0,True,False,True,False,False,False
44,28,8,6,414,629.0,629.0,0,True,False,True,False,False,False
44,29,16,6,1475,603.0,609.0,0,True,True,False,False,False,False
44,29A,2,2,79,543.0,547.0,0,True,False,True,False,False,False
44,2A,1,1,28,,,0,False,False,False,True,False,False
44,3,1,1,24,,,0,False,False,False,True,False,False
44,30,2,2,242,431.0,433.0,0,True,False,True,False,False,False
44,301,5,5,110,586.0,594.0,0,True,False,True,False,False,False
44,30A,2,2,197,491.0,502.0,0,True,False,True,False,False,False
44,31,8,6,1138,562.0,575.0,0,True,True,False,False,False,False
44,31A,2,2,383,574.0,576.0,0,True,False,True,False,False,False
44,32,2,2,171,535.0,538.0,0,True,False,True,False,False,False
44,33A,2,2,126,547.0,551.0,0,True,False,True,False,False,False
44,34A,2,2,286,542.0,546.0,0,True,False,True,False,False,False
44,35,8,6,819,445.0,447.0,0,True,True,False,False,False,False
44,36,8,6,952,820.0,828.0,0,True,True,False,False,False,False
44,36A,2,2,347,611.0,616.0,0,True,False,True,False,False,False
44,37,8,6,948,553.0,554.0,0,True,True,False,False,False,False
44,38,2,2,399,692.0,693.0,0,True,False,True,False,False,False
44,38A,2,2,177,629.0,633.0,0,True,False,True,False,False,False
44,39,2,2,90,480.0,481.0,0,True,False,True,False,False,False
44,39A,2,2,134,530.0,535.0,0,True,False,True,False,False,False
44,3A,1,1,16,,,0,False,False,False,True,False,False
44,4,4,4,579,550.0,,0,True,True,False,False,False,False
44,40,8,6,690,510.0,512.0,0,True,True,False,False,False,False
44,40A,2,2,372,625.0,627.0,0,True,False,True,False,False,False
44,41,2,2,241,528.0,538.0,0,True,False,True,False,False,False
44,41A,2,2,114,502.0,505.0,0,True,False,True,False,False,False
44,42,8,6,813,432.0,434.0,0,True,True,False,False,False,False
44,42A,2,2,318,583.0,585.0,0,True,False,True,False,False,False
44,43,14,6,4099,570.0,573.0,0,True,True,False,False,False,False
44,43A,2,2,275,481.0,484.0,0,True,False,True,False,False,False
44,44,13,6,1079,545.0,575.0,0,True,True,False,False,False,False
44,45,8,6,933,672.0,675.0,0,True,True,False,False,False,False
44,46,2,2,380,671.0,679.0,0,True,False,True,False,False,False
44,47A,2,2,153,408.0,408.0,0,True,False,True,False,False,False
44,48,8,6,390,572.0,575.0,0,True,False,True,False,False,False
44,48A,2,2,166,239.0,243.0,0,True,False,True,False,False,False
44,4A,1,1,11,,,0,False,False,False,True,False,False
44,5,1,1,21,,,0,False,False,False,True,False,False
44,50,2,2,74,314.0,319.0,0,True,False,True,False,False,False
44,51,8,6,748,344.0,346.0,0,True,True,False,False,False,False
44,51A,2,2,184,366.0,367.0,0,True,False,True,False,False,False
44,52,2,2,175,345.0,348.0,0,True,False,True,False,False,False
44,53,2,2,123,564.0,565.0,0,True,False,True,False,False,False
44,54,2,2,376,366.0,372.0,0,True,True,False,False,False,False
44,55,2,2,26,526.0,529.0,0,True,False,True,False,False,False
44,55A,2,2,179,311.0,314.0,0,True,False,True,False,False,False
44,56,13,6,1377,862.0,880.0,0,True,True,False,False,False,False
44,56A,2,2,158,300.0,304.0,0,True,False,True,False,False,False
44,57,2,2,71,385.0,388.0,0,True,False,True,False,False,False
44,57A,2,2,88,404.0,409.0,0,True,False,True,False,False,False
44,58,2,2,163,506.0,512.0,0,True,False,True,False,False,False
44,59,8,6,786,655.0,662.0,0,True,True,False,False,False,False
44,59A,2,2,193,317.0,319.0,0,True,False,True,False,False,False
44,5A,1,1,18,,,0,False,False,False,True,False,False
44,6,1,1,23,,,0,False,False,False,True,False,False
44,60,8,6,1133,468.0,470.0,0,True,True,False,False,False,False
44,61,2,2,266,402.0,402.0,0,True,False,True,False,False,False
44,62,2,2,100,492.0,498.0,0,True,False,True,False,False,False
44,62A,2,2,71,500.0,501.0,0,True,False,True,False,False,False
44,63,2,2,50,575.0,575.0,0,True,False,True,False,False,False
44,65A,2,2,226,219.0,225.0,0,True,True,False,False,False,False
44,66A,2,2,114,402.0,405.0,0,True,False,True,False,False,False
44,68,8,6,2680,252.0,258.0,0,True,True,False,False,False,False
44,6A,1,1,10,,,0,False,False,False,True,False,False
44,7,1,1,28,,,0,False,False,False,True,False,False
44,75,14,9,835,740.0,747.0,0,True,True,False,False,False,False
44,76,8,8,561,453.0,462.0,0,True,True,False,False,False,False
44,7A,1,1,8,,,0,False,False,False,True,False,False
44,8,1,1,20,,,0,False,False,False,True,False,False
44,80,8,8,705,592.0,594.0,0,True,True,False,False,False,False
44,83A,8,8,548,445.0,449.0,0,True,True,False,False,False,False
44,85A,8,8,511,826.0,832.0,0,True,False,True,False,False,False
44,87,14,9,964,523.0,528.0,0,True,True,False,False,False,False
44,8A,1,1,10,,,0,False,False,False,True,False,False
44,9,1,1,98,,,0,False,False,False,True,False,False
44,90,8,8,545,379.0,380.0,0,True,True,False,False,False,False
44,91,8,8,567,550.0,554.0,0,True,True,False,False,False,False
44,93,8,8,753,500.0,500.0,0,True,True,False,False,False,False
44,94A,8,8,499,456.0,766.0,0,True,True,False,False,False,False
44,96A,8,8,548,529.0,530.0,0,True,True,False,False,False,False
44,97A,8,8,535,491.0,494.0,0,True,True,False,False,False,False
44,98,14,9,642,540.0,544.0,0,True,True,False,False,False,False
44,9A,1,1,93,,,0,False,False,False,True,False,False
45,10,5,5,651,,,1,False,False,False,False,False,True
45,11,5,5,592,,,1,False,False,False,False,False,True
45,12,5,5,450,,,1,False,False,False,False,False,True
45,121,2,2,151,511.0,512.0,1,True,False,True,False,False,True
45,123,6,6,708,624.0,630.0,1,True,True,False,False,False,True
45,125,6,6,808,723.0,727.0,1,True,True,False,False,False,True
45,126,6,6,799,712.0,715.0,1,True,True,False,False,False,True
45,127,6,6,542,458.0,458.0,1,True,True,False,False,False,True
45,129,6,6,865,777.0,781.0,1,True,True,False,False,False,True
45,13,5,5,363,,,1,False,False,False,False,False,True
45,130,6,6,811,722.0,726.0,1,True,True,False,False,False,True
45,131,6,6,641,549.0,549.0,1,True,True,False,False,False,True
45,132,6,6,562,470.0,470.0,1,True,True,False,False,False,True
45,133,6,6,823,733.0,736.0,1,True,True,False,False,False,True
45,134,5,5,542,449.0,450.0,1,True,True,False,False,False,True
45,136,6,6,807,714.0,722.0,1,True,True,False,False,False,True
45,137,6,6,955,859.0,864.0,1,True,True,False,False,False,True
45,138,6,6,603,506.0,508.0,1,True,True,False,False,False,True
45,14,5,5,552,,,1,False,False,False,False,False,True
45,140,6,6,899,800.0,802.0,1,True,True,False,False,False,True
45,141,5,5,849,801.0,807.0,1,True,True,False,False,False,True
45,142,6,6,831,730.0,733.0,1,True,True,False,False,False,True
45,15,5,5,550,,,1,False,False,False,False,False,True
45,16,5,5,768,,,1,False,False,False,False,False,True
45,17,5,5,537,,,1,False,False,False,False,False,True
45,18,5,5,442,,,1,False,False,False,False,False,True
45,19,5,5,536,,,1,False,False,False,False,False,True
45,20,5,5,450,,,1,False,False,False,False,False,True
45,21,5,5,512,,,1,False,False,False,False,False,True
45,218,2,2,70,,,2,False,False,False,False,False,True
45,219,3,3,251,,,3,False,False,False,False,False,True
45,22,5,5,456,,,1,False,False,False,False,False,True
45,220,2,2,112,,,2,False,False,False,False,False,True
45,221,3,3,190,,,3,False,False,False,False,False,True
45,222,2,2,44,,,2,False,False,False,False,False,True
45,223,3,3,225,,,3,False,False,False,False,False,True
45,224,2,2,37,,,2,False,False,False,False,False,True
45,225,3,3,444,,,3,False,False,False,False,False,True
45,226,3,3,500,,,3,False,False,False,False,False,True
45,227,3,3,233,,,3,False,False,False,False,False,True
45,228,3,3,405,,,3,False,False,False,False,False,True
45,229,3,3,256,,,3,False,False,False,False,False,True
45,23,5,5,581,,,1,False,False,False,False,False,True
45,230,2,2,81,,,2,False,False,False,False,False,True
45,231,3,3,287,,,3,False,False,False,False,False,True
45,232,3,3,268,,,3,False,False,False,False,False,True
45,233,1,1,5,,,1,False,False,False,True,False,True
45,234,3,3,209,,,3,False,False,False,False,False,True
45,235,3,3,243,,,3,False,False,False,False,False,True
45,236,3,3,274,,,3,False,False,False,False,False,True
45,237,2,2,46,,,2,False,False,False,False,False,True
45,238,3,3,200,,,3,False,False,False,False,False,True
45,239,3,3,218,,,3,False,False,False,False,False,True
45,24,5,5,528,,,1,False,False,False,False,False,True
45,240,3,3,214,,,3,False,False,False,False,False,True
45,241,4,4,378,264.0,410.0,0,True,True,False,False,False,False
45,243,4,4,365,350.0,504.0,0,True,True,False,False,False,False
45,244,3,3,255,244.0,522.0,0,True,True,False,False,False,False
45,247,4,4,425,287.0,542.0,0,True,True,False,False,False,False
45,25,2,2,74,602.0,,2,True,False,True,False,False,True
45,250,4,4,313,710.0,851.0,0,True,False,True,False,False,False
45,251,4,4,373,286.0,484.0,0,True,True,False,False,False,False
