ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
104,NAIHATI,193930,101,PABITRA ROY,6,455.0,0.0,6.0,461.0,104_Form20.pdf
104,NAIHATI,193930,101,PARTHA BHOWMICK,239,455.0,0.0,6.0,461.0,104_Form20.pdf
104,NAIHATI,193930,101,PHALGUNI PATRA,162,455.0,0.0,6.0,461.0,104_Form20.pdf
104,NAIHATI,193930,101,KANAI DAS MUKHERJEE,5,455.0,0.0,6.0,461.0,104_Form20.pdf
104,NAIHATI,193930,101A,INDRANI KUNDU,30,444.0,0.0,5.0,449.0,104_Form20.pdf
104,NAIHATI,193930,101A,PABITRA ROY,5,444.0,0.0,5.0,449.0,104_Form20.pdf
104,NAIHATI,193930,101A,PARTHA BHOWMICK,242,444.0,0.0,5.0,449.0,104_Form20.pdf
104,NAIHATI,193930,101A,PHALGUNI PATRA,164,444.0,0.0,5.0,449.0,104_Form20.pdf
104,NAIHATI,193930,101A,KANAI DAS MUKHERJEE,3,444.0,0.0,5.0,449.0,104_Form20.pdf
104,NAIHATI,193930,102,INDRANI KUNDU,68,622.0,0.0,9.0,631.0,104_Form20.pdf
104,NAIHATI,193930,102,PABITRA ROY,4,622.0,0.0,9.0,631.0,104_Form20.pdf
104,NAIHATI,193930,102,PARTHA BHOWMICK,253,622.0,0.0,9.0,631.0,104_Form20.pdf
104,NAIHATI,193930,102,PHALGUNI PATRA,291,622.0,0.0,9.0,631.0,104_Form20.pdf
104,NAIHATI,193930,102,KANAI DAS MUKHERJEE,6,622.0,0.0,9.0,631.0,104_Form20.pdf
104,NAIHATI,193930,103,INDRANI KUNDU,67,619.0,0.0,13.0,632.0,104_Form20.pdf
104,NAIHATI,193930,103,PABITRA ROY,7,619.0,0.0,13.0,632.0,104_Form20.pdf
104,NAIHATI,193930,103,PARTHA BHOWMICK,284,619.0,0.0,13.0,632.0,104_Form20.pdf
104,NAIHATI,193930,103,PHALGUNI PATRA,255,619.0,0.0,13.0,632.0,104_Form20.pdf
104,NAIHATI,193930,103,KANAI DAS MUKHERJEE,6,619.0,0.0,13.0,632.0,104_Form20.pdf
104,NAIHATI,193930,104,INDRANI KUNDU,49,449.0,0.0,8.0,457.0,104_Form20.pdf
104,NAIHATI,193930,104,PABITRA ROY,4,449.0,0.0,8.0,457.0,104_Form20.pdf
104,NAIHATI,193930,104,PARTHA BHOWMICK,269,449.0,0.0,8.0,457.0,104_Form20.pdf
104,NAIHATI,193930,104,PHALGUNI PATRA,123,449.0,0.0,8.0,457.0,104_Form20.pdf
104,NAIHATI,193930,104,KANAI DAS MUKHERJEE,4,449.0,0.0,8.0,457.0,104_Form20.pdf
104,NAIHATI,193930,104A,INDRANI KUNDU,34,436.0,0.0,3.0,439.0,104_Form20.pdf
104,NAIHATI,193930,104A,PABITRA ROY,1,436.0,0.0,3.0,439.0,104_Form20.pdf
104,NAIHATI,193930,104A,PARTHA BHOWMICK,148,436.0,0.0,3.0,439.0,104_Form20.pdf
104,NAIHATI,193930,104A,PHALGUNI PATRA,253,436.0,0.0,3.0,439.0,104_Form20.pdf
104,NAIHATI,193930,104A,KANAI DAS MUKHERJEE,0,436.0,0.0,3.0,439.0,104_Form20.pdf
104,NAIHATI,193930,105,INDRANI KUNDU,98,518.0,0.0,1.0,519.0,104_Form20.pdf
104,NAIHATI,193930,105,PABITRA ROY,1,518.0,0.0,1.0,519.0,104_Form20.pdf
104,NAIHATI,193930,105,PARTHA BHOWMICK,324,518.0,0.0,1.0,519.0,104_Form20.pdf
104,NAIHATI,193930,105,PHALGUNI PATRA,94,518.0,0.0,1.0,519.0,104_Form20.pdf
104,NAIHATI,193930,105,KANAI DAS MUKHERJEE,1,518.0,0.0,1.0,519.0,104_Form20.pdf
104,NAIHATI,193930,106,INDRANI KUNDU,23,595.0,0.0,5.0,600.0,104_Form20.pdf
104,NAIHATI,193930,106,PABITRA ROY,8,595.0,0.0,5.0,600.0,104_Form20.pdf
104,NAIHATI,193930,106,PARTHA BHOWMICK,261,595.0,0.0,5.0,600.0,104_Form20.pdf
104,NAIHATI,193930,106,PHALGUNI PATRA,294,595.0,0.0,5.0,600.0,104_Form20.pdf
104,NAIHATI,193930,106,KANAI DAS MUKHERJEE,9,595.0,0.0,5.0,600.0,104_Form20.pdf
104,NAIHATI,193930,107,INDRANI KUNDU,32,673.0,0.0,11.0,684.0,104_Form20.pdf
104,NAIHATI,193930,107,PABITRA ROY,1,673.0,0.0,11.0,684.0,104_Form20.pdf
104,NAIHATI,193930,107,PARTHA BHOWMICK,313,673.0,0.0,11.0,684.0,104_Form20.pdf
104,NAIHATI,193930,107,PHALGUNI PATRA,314,673.0,0.0,11.0,684.0,104_Form20.pdf
104,NAIHATI,193930,107,KANAI DAS MUKHERJEE,13,673.0,0.0,11.0,684.0,104_Form20.pdf
104,NAIHATI,193930,108,INDRANI KUNDU,40,804.0,0.0,8.0,812.0,104_Form20.pdf
104,NAIHATI,193930,108,PABITRA ROY,6,804.0,0.0,8.0,812.0,104_Form20.pdf
104,NAIHATI,193930,108,PARTHA BHOWMICK,416,804.0,0.0,8.0,812.0,104_Form20.pdf
104,NAIHATI,193930,108,PHALGUNI PATRA,338,804.0,0.0,8.0,812.0,104_Form20.pdf
104,NAIHATI,193930,108,KANAI DAS MUKHERJEE,4,804.0,0.0,8.0,812.0,104_Form20.pdf
104,NAIHATI,193930,109,INDRANI KUNDU,42,638.0,0.0,9.0,647.0,104_Form20.pdf
104,NAIHATI,193930,109,PABITRA ROY,2,638.0,0.0,9.0,647.0,104_Form20.pdf
104,NAIHATI,193930,109,PARTHA BHOWMICK,338,638.0,0.0,9.0,647.0,104_Form20.pdf
104,NAIHATI,193930,109,PHALGUNI PATRA,251,638.0,0.0,9.0,647.0,104_Form20.pdf
104,NAIHATI,193930,109,KANAI DAS MUKHERJEE,5,638.0,0.0,9.0,647.0,104_Form20.pdf
104,NAIHATI,193930,129,INDRANI KUNDU,15,767.0,0.0,9.0,776.0,104_Form20.pdf
104,NAIHATI,193930,129,PABITRA ROY,4,767.0,0.0,9.0,776.0,104_Form20.pdf
104,NAIHATI,193930,129,PARTHA BHOWMICK,187,767.0,0.0,9.0,776.0,104_Form20.pdf
104,NAIHATI,193930,129,PHALGUNI PATRA,556,767.0,0.0,9.0,776.0,104_Form20.pdf
104,NAIHATI,193930,129,KANAI DAS MUKHERJEE,5,767.0,0.0,9.0,776.0,104_Form20.pdf
104,NAIHATI,193930,130,INDRANI KUNDU,5,379.0,0.0,5.0,384.0,104_Form20.pdf
104,NAIHATI,193930,130,PABITRA ROY,4,379.0,0.0,5.0,384.0,104_Form20.pdf
104,NAIHATI,193930,130,PARTHA BHOWMICK,116,379.0,0.0,5.0,384.0,104_Form20.pdf
104,NAIHATI,193930,130,PHALGUNI PATRA,254,379.0,0.0,5.0,384.0,104_Form20.pdf
104,NAIHATI,193930,130,KANAI DAS MUKHERJEE,0,379.0,0.0,5.0,384.0,104_Form20.pdf
104,NAIHATI,193930,130A,INDRANI KUNDU,19,463.0,0.0,5.0,468.0,104_Form20.pdf
104,NAIHATI,193930,130A,PABITRA ROY,3,463.0,0.0,5.0,468.0,104_Form20.pdf
104,NAIHATI,193930,130A,PARTHA BHOWMICK,151,463.0,0.0,5.0,468.0,104_Form20.pdf
104,NAIHATI,193930,130A,PHALGUNI PATRA,281,463.0,0.0,5.0,468.0,104_Form20.pdf
104,NAIHATI,193930,130A,KANAI DAS MUKHERJEE,9,463.0,0.0,5.0,468.0,104_Form20.pdf
104,NAIHATI,193930,131,INDRANI KUNDU,13,681.0,0.0,10.0,691.0,104_Form20.pdf
104,NAIHATI,193930,131,PABITRA ROY,11,681.0,0.0,10.0,691.0,104_Form20.pdf
104,NAIHATI,193930,131,PARTHA BHOWMICK,190,681.0,0.0,10.0,691.0,104_Form20.pdf
104,NAIHATI,193930,131,PHALGUNI PATRA,463,681.0,0.0,10.0,691.0,104_Form20.pdf
104,NAIHATI,193930,131,KANAI DAS MUKHERJEE,4,681.0,0.0,10.0,691.0,104_Form20.pdf
104,NAIHATI,193930,132,INDRANI KUNDU,10,551.0,0.0,5.0,556.0,104_Form20.pdf
104,NAIHATI,193930,132,PABITRA ROY,7,551.0,0.0,5.0,556.0,104_Form20.pdf
104,NAIHATI,193930,132,PARTHA BHOWMICK,202,551.0,0.0,5.0,556.0,104_Form20.pdf
104,NAIHATI,193930,132,PHALGUNI PATRA,327,551.0,0.0,5.0,556.0,104_Form20.pdf
104,NAIHATI,193930,132,KANAI DAS MUKHERJEE,5,551.0,0.0,5.0,556.0,104_Form20.pdf
104,NAIHATI,193930,133,INDRANI KUNDU,29,739.0,0.0,22.0,761.0,104_Form20.pdf
104,NAIHATI,193930,133,PABITRA ROY,2,739.0,0.0,22.0,761.0,104_Form20.pdf
104,NAIHATI,193930,133,PARTHA BHOWMICK,276,739.0,0.0,22.0,761.0,104_Form20.pdf
104,NAIHATI,193930,133,PHALGUNI PATRA,422,739.0,0.0,22.0,761.0,104_Form20.pdf
104,NAIHATI,193930,133,KANAI DAS MUKHERJEE,10,739.0,0.0,22.0,761.0,104_Form20.pdf
104,NAIHATI,193930,134,INDRANI KUNDU,29,431.0,0.0,7.0,438.0,104_Form20.pdf
104,NAIHATI,193930,134,PABITRA ROY,4,431.0,0.0,7.0,438.0,104_Form20.pdf
104,NAIHATI,193930,134,PARTHA BHOWMICK,193,431.0,0.0,7.0,438.0,104_Form20.pdf
104,NAIHATI,193930,134,PHALGUNI PATRA,199,431.0,0.0,7.0,438.0,104_Form20.pdf
104,NAIHATI,193930,134,KANAI DAS MUKHERJEE,6,431.0,0.0,7.0,438.0,104_Form20.pdf
104,NAIHATI,193930,134A,INDRANI KUNDU,56,437.0,0.0,7.0,444.0,104_Form20.pdf
104,NAIHATI,193930,134A,PABITRA ROY,9,437.0,0.0,7.0,444.0,104_Form20.pdf
104,NAIHATI,193930,134A,PARTHA BHOWMICK,171,437.0,0.0,7.0,444.0,104_Form20.pdf
104,NAIHATI,193930,134A,PHALGUNI PATRA,194,437.0,0.0,7.0,444.0,104_Form20.pdf
104,NAIHATI,193930,134A,KANAI DAS MUKHERJEE,7,437.0,0.0,7.0,444.0,104_Form20.pdf
104,NAIHATI,193930,135,INDRANI KUNDU,113,768.0,0.0,11.0,779.0,104_Form20.pdf
104,NAIHATI,193930,135,PABITRA ROY,4,768.0,0.0,11.0,779.0,104_Form20.pdf
104,NAIHATI,193930,135,PARTHA BHOWMICK,420,768.0,0.0,11.0,779.0,104_Form20.pdf
104,NAIHATI,193930,135,PHALGUNI PATRA,227,768.0,0.0,11.0,779.0,104_Form20.pdf
104,NAIHATI,193930,135,KANAI DAS MUKHERJEE,4,768.0,0.0,11.0,779.0,104_Form20.pdf
104,NAIHATI,193930,136,INDRANI KUNDU,140,755.0,0.0,5.0,760.0,104_Form20.pdf
104,NAIHATI,193930,136,PABITRA ROY,2,755.0,0.0,5.0,760.0,104_Form20.pdf
104,NAIHATI,193930,136,PARTHA BHOWMICK,414,755.0,0.0,5.0,760.0,104_Form20.pdf
104,NAIHATI,193930,136,PHALGUNI PATRA,192,755.0,0.0,5.0,760.0,104_Form20.pdf
104,NAIHATI,193930,136,KANAI DAS MUKHERJEE,7,755.0,0.0,5.0,760.0,104_Form20.pdf
104,NAIHATI,193930,137,INDRANI KUNDU,108,765.0,0.0,4.0,769.0,104_Form20.pdf
104,NAIHATI,193930,137,PABITRA ROY,4,765.0,0.0,4.0,769.0,104_Form20.pdf
104,NAIHATI,193930,137,PARTHA BHOWMICK,389,765.0,0.0,4.0,769.0,104_Form20.pdf
104,NAIHATI,193930,137,PHALGUNI PATRA,254,765.0,0.0,4.0,769.0,104_Form20.pdf
104,NAIHATI,193930,137,KANAI DAS MUKHERJEE,10,765.0,0.0,4.0,769.0,104_Form20.pdf
104,NAIHATI,193930,138,INDRANI KUNDU,11,477.0,0.0,8.0,485.0,104_Form20.pdf
104,NAIHATI,193930,138,PABITRA ROY,3,477.0,0.0,8.0,485.0,104_Form20.pdf
104,NAIHATI,193930,138,PARTHA BHOWMICK,164,477.0,0.0,8.0,485.0,104_Form20.pdf
104,NAIHATI,193930,138,PHALGUNI PATRA,294,477.0,0.0,8.0,485.0,104_Form20.pdf
104,NAIHATI,193930,138,KANAI DAS MUKHERJEE,5,477.0,0.0,8.0,485.0,104_Form20.pdf
104,NAIHATI,193930,168,INDRANI KUNDU,108,674.0,0.0,14.0,688.0,104_Form20.pdf
104,NAIHATI,193930,168,PABITRA ROY,3,674.0,0.0,14.0,688.0,104_Form20.pdf
104,NAIHATI,193930,168,PARTHA BHOWMICK,347,674.0,0.0,14.0,688.0,104_Form20.pdf
104,NAIHATI,193930,168,PHALGUNI PATRA,208,674.0,0.0,14.0,688.0,104_Form20.pdf
104,NAIHATI,193930,168,KANAI DAS MUKHERJEE,8,674.0,0.0,14.0,688.0,104_Form20.pdf
104,NAIHATI,193930,169,INDRANI KUNDU,82,718.0,0.0,2.0,720.0,104_Form20.pdf
104,NAIHATI,193930,169,PABITRA ROY,1,718.0,0.0,2.0,720.0,104_Form20.pdf
104,NAIHATI,193930,169,PARTHA BHOWMICK,423,718.0,0.0,2.0,720.0,104_Form20.pdf
104,NAIHATI,193930,169,PHALGUNI PATRA,207,718.0,0.0,2.0,720.0,104_Form20.pdf
104,NAIHATI,193930,169,KANAI DAS MUKHERJEE,5,718.0,0.0,2.0,720.0,104_Form20.pdf
104,NAIHATI,193930,170,INDRANI KUNDU,96,774.0,0.0,15.0,789.0,104_Form20.pdf
104,NAIHATI,193930,170,PABITRA ROY,11,774.0,0.0,15.0,789.0,104_Form20.pdf
104,NAIHATI,193930,170,PARTHA BHOWMICK,416,774.0,0.0,15.0,789.0,104_Form20.pdf
104,NAIHATI,193930,170,PHALGUNI PATRA,243,774.0,0.0,15.0,789.0,104_Form20.pdf
104,NAIHATI,193930,170,KANAI DAS MUKHERJEE,8,774.0,0.0,15.0,789.0,104_Form20.pdf
104,NAIHATI,193930,171,INDRANI KUNDU,106,749.0,0.0,5.0,754.0,104_Form20.pdf
104,NAIHATI,193930,171,PABITRA ROY,4,749.0,0.0,5.0,754.0,104_Form20.pdf
104,NAIHATI,193930,171,PARTHA BHOWMICK,424,749.0,0.0,5.0,754.0,104_Form20.pdf
104,NAIHATI,193930,171,PHALGUNI PATRA,211,749.0,0.0,5.0,754.0,104_Form20.pdf
104,NAIHATI,193930,171,KANAI DAS MUKHERJEE,4,749.0,0.0,5.0,754.0,104_Form20.pdf
104,NAIHATI,193930,172,INDRANI KUNDU,50,475.0,0.0,7.0,482.0,104_Form20.pdf
104,NAIHATI,193930,172,PABITRA ROY,0,475.0,0.0,7.0,482.0,104_Form20.pdf
104,NAIHATI,193930,172,PARTHA BHOWMICK,274,475.0,0.0,7.0,482.0,104_Form20.pdf
104,NAIHATI,193930,172,PHALGUNI PATRA,147,475.0,0.0,7.0,482.0,104_Form20.pdf
104,NAIHATI,193930,172,KANAI DAS MUKHERJEE,4,475.0,0.0,7.0,482.0,104_Form20.pdf
104,NAIHATI,193930,172A,INDRANI KUNDU,84,454.0,0.0,4.0,458.0,104_Form20.pdf
104,NAIHATI,193930,172A,PABITRA ROY,2,454.0,0.0,4.0,458.0,104_Form20.pdf
104,NAIHATI,193930,172A,PARTHA BHOWMICK,247,454.0,0.0,4.0,458.0,104_Form20.pdf
104,NAIHATI,193930,172A,PHALGUNI PATRA,117,454.0,0.0,4.0,458.0,104_Form20.pdf
104,NAIHATI,193930,172A,KANAI DAS MUKHERJEE,4,454.0,0.0,4.0,458.0,104_Form20.pdf
104,NAIHATI,193930,173,INDRANI KUNDU,155,837.0,0.0,7.0,844.0,104_Form20.pdf
104,NAIHATI,193930,173,PABITRA ROY,3,837.0,0.0,7.0,844.0,104_Form20.pdf
104,NAIHATI,193930,173,PARTHA BHOWMICK,455,837.0,0.0,7.0,844.0,104_Form20.pdf
104,NAIHATI,193930,173,PHALGUNI PATRA,219,837.0,0.0,7.0,844.0,104_Form20.pdf
104,NAIHATI,193930,173,KANAI DAS MUKHERJEE,5,837.0,0.0,7.0,844.0,104_Form20.pdf
104,NAIHATI,193930,174,INDRANI KUNDU,156,678.0,0.0,3.0,681.0,104_Form20.pdf
104,NAIHATI,193930,174,PABITRA ROY,3,678.0,0.0,3.0,681.0,104_Form20.pdf
104,NAIHATI,193930,174,PARTHA BHOWMICK,339,678.0,0.0,3.0,681.0,104_Form20.pdf
104,NAIHATI,193930,174,PHALGUNI PATRA,179,678.0,0.0,3.0,681.0,104_Form20.pdf
104,NAIHATI,193930,174,KANAI DAS MUKHERJEE,1,678.0,0.0,3.0,681.0,104_Form20.pdf
104,NAIHATI,193930,175,INDRANI KUNDU,34,413.0,0.0,8.0,421.0,104_Form20.pdf
104,NAIHATI,193930,175,PABITRA ROY,2,413.0,0.0,8.0,421.0,104_Form20.pdf
104,NAIHATI,193930,175,PARTHA BHOWMICK,237,413.0,0.0,8.0,421.0,104_Form20.pdf
104,NAIHATI,193930,175,PHALGUNI PATRA,136,413.0,0.0,8.0,421.0,104_Form20.pdf
104,NAIHATI,193930,175,KANAI DAS MUKHERJEE,4,413.0,0.0,8.0,421.0,104_Form20.pdf
104,NAIHATI,193930,176,INDRANI KUNDU,135,695.0,0.0,7.0,702.0,104_Form20.pdf
104,NAIHATI,193930,176,PABITRA ROY,3,695.0,0.0,7.0,702.0,104_Form20.pdf
104,NAIHATI,193930,176,PARTHA BHOWMICK,409,695.0,0.0,7.0,702.0,104_Form20.pdf
104,NAIHATI,193930,176,PHALGUNI PATRA,147,695.0,0.0,7.0,702.0,104_Form20.pdf
104,NAIHATI,193930,176,KANAI DAS MUKHERJEE,1,695.0,0.0,7.0,702.0,104_Form20.pdf
104,NAIHATI,193930,177,INDRANI KUNDU,84,576.0,0.0,3.0,579.0,104_Form20.pdf
104,NAIHATI,193930,177,PABITRA ROY,1,576.0,0.0,3.0,579.0,104_Form20.pdf
104,NAIHATI,193930,177,PARTHA BHOWMICK,312,576.0,0.0,3.0,579.0,104_Form20.pdf
104,NAIHATI,193930,177,PHALGUNI PATRA,175,576.0,0.0,3.0,579.0,104_Form20.pdf
104,NAIHATI,193930,177,KANAI DAS MUKHERJEE,4,576.0,0.0,3.0,579.0,104_Form20.pdf
104,NAIHATI,193930,178,INDRANI KUNDU,79,457.0,0.0,5.0,462.0,104_Form20.pdf
104,NAIHATI,193930,178,PABITRA ROY,1,457.0,0.0,5.0,462.0,104_Form20.pdf
104,NAIHATI,193930,178,PARTHA BHOWMICK,274,457.0,0.0,5.0,462.0,104_Form20.pdf
104,NAIHATI,193930,178,PHALGUNI PATRA,98,457.0,0.0,5.0,462.0,104_Form20.pdf
104,NAIHATI,193930,178,KANAI DAS MUKHERJEE,5,457.0,0.0,5.0,462.0,104_Form20.pdf
104,NAIHATI,193930,201,INDRANI KUNDU,48,,,,,104_Form20.pdf
104,NAIHATI,193930,201,MUKHERJEE,4,,,,,104_Form20.pdf
104,NAIHATI,193930,201,PABITRA ROY,248,,,,,104_Form20.pdf
104,NAIHATI,193930,201,PARTHA BHOWMICK,135,,,,,104_Form20.pdf
104,NAIHATI,193930,201,PHALGUNI PATRA,5,,,,,104_Form20.pdf
104,NAIHATI,193930,201,KANAI DAS,440,,,,,104_Form20.pdf
104,NAIHATI,193930,202,INDRANI KUNDU,45,,,,,104_Form20.pdf
104,NAIHATI,193930,202,MUKHERJEE,2,,,,,104_Form20.pdf
104,NAIHATI,193930,202,PABITRA ROY,286,,,,,104_Form20.pdf
104,NAIHATI,193930,202,PARTHA BHOWMICK,166,,,,,104_Form20.pdf
104,NAIHATI,193930,202,PHALGUNI PATRA,4,,,,,104_Form20.pdf
104,NAIHATI,193930,202,KANAI DAS,503,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,INDRANI KUNDU,37,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,MUKHERJEE,2,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,PABITRA ROY,324,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,PARTHA BHOWMICK,161,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,PHALGUNI PATRA,5,,,,,104_Form20.pdf
104,NAIHATI,193930,202A,KANAI DAS,529,,,,,104_Form20.pdf
104,NAIHATI,193930,203,INDRANI KUNDU,55,,,,,104_Form20.pdf
104,NAIHATI,193930,203,MUKHERJEE,1,,,,,104_Form20.pdf
104,NAIHATI,193930,203,PABITRA ROY,503,,,,,104_Form20.pdf
104,NAIHATI,193930,203,PARTHA BHOWMICK,280,,,,,104_Form20.pdf
104,NAIHATI,193930,203,PHALGUNI PATRA,6,,,,,104_Form20.pdf
104,NAIHATI,193930,203,KANAI DAS,845,,,,,104_Form20.pdf
104,NAIHATI,193930,204,INDRANI KUNDU,47,,,,,104_Form20.pdf
104,NAIHATI,193930,204,MUKHERJEE,2,,,,,104_Form20.pdf
104,NAIHATI,193930,204,PABITRA ROY,466,,,,,104_Form20.pdf
104,NAIHATI,193930,204,PARTHA BHOWMICK,271,,,,,104_Form20.pdf
104,NAIHATI,193930,204,PHALGUNI PATRA,5,,,,,104_Form20.pdf
104,NAIHATI,193930,204,KANAI DAS,791,,,,,104_Form20.pdf
104,NAIHATI,193930,205,INDRANI KUNDU,35,,,,,104_Form20.pdf
104,NAIHATI,193930,205,MUKHERJEE,9,,,,,104_Form20.pdf
104,NAIHATI,193930,205,PABITRA ROY,334,,,,,104_Form20.pdf
104,NAIHATI,193930,205,PARTHA BHOWMICK,307,,,,,104_Form20.pdf
104,NAIHATI,193930,205,PHALGUNI PATRA,2,,,,,104_Form20.pdf
104,NAIHATI,193930,205,KANAI DAS,687,,,,,104_Form20.pdf
104,NAIHATI,193930,206,INDRANI KUNDU,87,,,,,104_Form20.pdf
104,NAIHATI,193930,206,MUKHERJEE,0,,,,,104_Form20.pdf
104,NAIHATI,193930,206,PABITRA ROY,313,,,,,104_Form20.pdf
104,NAIHATI,193930,206,PARTHA BHOWMICK,153,,,,,104_Form20.pdf
104,NAIHATI,193930,206,PHALGUNI PATRA,2,,,,,104_Form20.pdf
104,NAIHATI,193930,206,KANAI DAS,555,,,,,104_Form20.pdf
104,NAIHATI,193930,207,INDRANI KUNDU,37,,,,,104_Form20.pdf
104,NAIHATI,193930,207,MUKHERJEE,4,,,,,104_Form20.pdf
104,NAIHATI,193930,207,PABITRA ROY,351,,,,,104_Form20.pdf
104,NAIHATI,193930,207,PARTHA BHOWMICK,124,,,,,104_Form20.pdf
104,NAIHATI,193930,207,PHALGUNI PATRA,7,,,,,104_Form20.pdf
104,NAIHATI,193930,207,KANAI DAS,523,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,INDRANI KUNDU,35,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,MUKHERJEE,2,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,PABITRA ROY,370,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,PARTHA BHOWMICK,127,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,PHALGUNI PATRA,6,,,,,104_Form20.pdf
104,NAIHATI,193930,207A,KANAI DAS,540,,,,,104_Form20.pdf
105,,154037,1,Serial No,1,,,,,105_Form20.pdf
105,,154037,1,MUNEEL,183,,,,,105_Form20.pdf
105,,154037,1,AJAY KUMAR,7,,,,,105_Form20.pdf
105,,154037,1,JITENDRA SHAW,234,,,,,105_Form20.pdf
105,,154037,1,DHARMANDRA SINGH,2,,,,,105_Form20.pdf
105,,154037,1,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,1,UDAY VERMA,3,,,,,105_Form20.pdf
105,,154037,1,VINOD RAJAK,1,,,,,105_Form20.pdf
105,,154037,2,Serial No,2,,,,,105_Form20.pdf
105,,154037,2,MUNEEL,203,,,,,105_Form20.pdf
105,,154037,2,AJAY KUMAR,23,,,,,105_Form20.pdf
105,,154037,2,JITENDRA SHAW,105,,,,,105_Form20.pdf
105,,154037,2,DHARMANDRA SINGH,3,,,,,105_Form20.pdf
105,,154037,2,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,2,UDAY VERMA,0,,,,,105_Form20.pdf
105,,154037,2,VINOD RAJAK,0,,,,,105_Form20.pdf
105,,154037,3,MUNEEL,197,,,,,105_Form20.pdf
105,,154037,3,AJAY KUMAR,26,,,,,105_Form20.pdf
105,,154037,3,JITENDRA SHAW,146,,,,,105_Form20.pdf
105,,154037,3,DHARMANDRA SINGH,13,,,,,105_Form20.pdf
105,,154037,3,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,3,UDAY VERMA,1,,,,,105_Form20.pdf
105,,154037,3,VINOD RAJAK,3,,,,,105_Form20.pdf
105,,154037,4,Serial No,3,,,,,105_Form20.pdf
105,,154037,4,MUNEEL,170,,,,,105_Form20.pdf
105,,154037,4,AJAY KUMAR,16,,,,,105_Form20.pdf
105,,154037,4,JITENDRA SHAW,156,,,,,105_Form20.pdf
105,,154037,4,DHARMANDRA SINGH,2,,,,,105_Form20.pdf
105,,154037,4,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,4,UDAY VERMA,1,,,,,105_Form20.pdf
105,,154037,4,VINOD RAJAK,1,,,,,105_Form20.pdf
105,,154037,5,MUNEEL,200,,,,,105_Form20.pdf
105,,154037,5,AJAY KUMAR,26,,,,,105_Form20.pdf
105,,154037,5,JITENDRA SHAW,204,,,,,105_Form20.pdf
105,,154037,5,DHARMANDRA SINGH,3,,,,,105_Form20.pdf
105,,154037,5,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,5,UDAY VERMA,1,,,,,105_Form20.pdf
105,,154037,5,VINOD RAJAK,0,,,,,105_Form20.pdf
105,,154037,6,Serial No,4,,,,,105_Form20.pdf
105,,154037,6,MUNEEL,324,,,,,105_Form20.pdf
105,,154037,6,AJAY KUMAR,54,,,,,105_Form20.pdf
105,,154037,6,JITENDRA SHAW,216,,,,,105_Form20.pdf
105,,154037,6,DHARMANDRA SINGH,3,,,,,105_Form20.pdf
105,,154037,6,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,6,UDAY VERMA,2,,,,,105_Form20.pdf
105,,154037,6,VINOD RAJAK,1,,,,,105_Form20.pdf
105,,154037,7,Serial No,5,,,,,105_Form20.pdf
105,,154037,7,MUNEEL,222,,,,,105_Form20.pdf
105,,154037,7,AJAY KUMAR,30,,,,,105_Form20.pdf
105,,154037,7,JITENDRA SHAW,214,,,,,105_Form20.pdf
105,,154037,7,DHARMANDRA SINGH,11,,,,,105_Form20.pdf
105,,154037,7,PARTHA CHOWDHURY,1,,,,,105_Form20.pdf
105,,154037,7,UDAY VERMA,1,,,,,105_Form20.pdf
105,,154037,7,VINOD RAJAK,2,,,,,105_Form20.pdf
105,,154037,8,Serial No,6,,,,,105_Form20.pdf
105,,154037,8,MUNEEL,204,,,,,105_Form20.pdf
105,,154037,8,AJAY KUMAR,43,,,,,105_Form20.pdf
105,,154037,8,JITENDRA SHAW,246,,,,,105_Form20.pdf
105,,154037,8,DHARMANDRA SINGH,4,,,,,105_Form20.pdf
105,,154037,8,PARTHA CHOWDHURY,0,,,,,105_Form20.pdf
105,,154037,8,UDAY VERMA,1,,,,,105_Form20.pdf
105,,154037,8,VINOD RAJAK,1,,,,,105_Form20.pdf
105,,154037,9,Serial No,7,,,,,105_Form20.pdf
105,,154037,9,MUNEEL,299,,,,,105_Form20.pdf
105,,154037,9,AJAY KUMAR,61,,,,,105_Form20.pdf
105,,154037,9,JITENDRA SHAW,212,,,,,105_Form20.pdf
105,,154037,9,DHARMANDRA SINGH,8,,,,,105_Form20.pdf
