ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf,selected_source,district,region_scope,booths,total_valid_coverage_pct,placeholder_booth_pct,booths_low_candidate_count,booths_with_placeholders,is_placeholder_candidate,candidate_needs_party_review,ac_quality_flag,form20_model_ready
37,Kushmandi (SC) AC,219921.0,185,RANJIT ROYSTIC,137,367.0,0.0,2.0,369.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185,REKITA BHIMNAI,0,367.0,0.0,2.0,369.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185A,NARMADA ROY,15,567.0,0.0,1.0,568.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185A,"CHANDRA SARKAR, BSP",1,567.0,0.0,1.0,568.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185A,BISWANATH KUMAR,435,567.0,0.0,1.0,568.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185A,RANJIT ROYSTIC,103,567.0,0.0,1.0,568.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,185A,REKITA BHIMNAI,1,567.0,0.0,1.0,568.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,186,NARMADA ROY,72,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,186,"CHANDRA SARKAR, BSP",3,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,186,BISWANATH KUMAR,383,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,186,RANJIT ROYSTIC,737,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,186,REKITA BHIMNAI,7,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187,NARMADA ROY,10,917.0,0.0,5.0,922.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187,"CHANDRA SARKAR, BSP",6,917.0,0.0,5.0,922.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187,BISWANATH KUMAR,600,917.0,0.0,5.0,922.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187,RANJIT ROYSTIC,299,917.0,0.0,5.0,922.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187,REKITA BHIMNAI,0,917.0,0.0,5.0,922.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187A,NARMADA ROY,9,470.0,0.0,1.0,477.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187A,"CHANDRA SARKAR, BSP",6,470.0,0.0,1.0,477.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187A,BISWANATH KUMAR,349,470.0,0.0,1.0,477.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187A,RANJIT ROYSTIC,104,470.0,0.0,1.0,477.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,187A,REKITA BHIMNAI,1,470.0,0.0,1.0,477.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,22t,NARMADA ROY,9,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,22t,No. of valid votes cast in favor of,499,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,22t,BISWANATH RSP,136,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,22t,RAJIT KUMAR,3,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,22t,"REKHI BHIMNAL SARKAR, AITC",694,,,,,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,222,NARMADA ROY,15,560.0,0.0,4.0,564.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,222,No. of valid votes cast in favor of,1,560.0,0.0,4.0,564.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,222,BISWANATH RSP,477,560.0,0.0,4.0,564.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,222,RAJIT KUMAR,121,560.0,0.0,4.0,564.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,222,"REKHI BHIMNAL SARKAR, AITC",6,560.0,0.0,4.0,564.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,223,NARMADA ROY,33,765.0,0.0,4.0,769.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,223,No. of valid votes cast in favor of,4,765.0,0.0,4.0,769.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,223,BISWANATH RSP,251,765.0,0.0,4.0,769.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,223,RAJIT KUMAR,497,765.0,0.0,4.0,769.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
37,Kushmandi (SC) AC,219921.0,223,"REKHI BHIMNAL SARKAR, AITC",4,765.0,0.0,4.0,769.0,37_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,167,0.826,0.0,2,0,False,False,,True
38,Kumarganj AC,203996.0,107,No. of valid votes cast in favor of,18,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,107,TORAF,5,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,107,MANAS,0,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,107,RANJIT,4,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,107,RITBEL SARKAR,515,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,108,CHAUDHURI,40,494.0,0.0,4.0,498.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,108,TORAF,248,494.0,0.0,4.0,498.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,108,MANAS,199,494.0,0.0,4.0,498.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,108,RANJIT,6,494.0,0.0,4.0,498.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,108,RITBEL SARKAR,1,494.0,0.0,4.0,498.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,No. of valid votes cast in favor of,84,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,CHAUDHURI,8,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,TORAF,208,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,MANAS,244,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,RANJIT,13,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,109,RITBEL SARKAR,3,480.0,0.0,2.0,482.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,110,CHAUDHURI,1,475.0,0.0,1.0,476.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,110,TORAF,199,475.0,0.0,1.0,476.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,110,MANAS,260,475.0,0.0,1.0,476.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,110,RANJIT,7,475.0,0.0,1.0,476.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,110,RITBEL SARKAR,2,475.0,0.0,1.0,476.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,No. of valid votes cast in favor of,85,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,CHAUDHURI,11,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,TORAF,280,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,MANAS,293,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,RANJIT,7,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,111,RITBEL SARKAR,5,596.0,0.0,3.0,599.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,No. of valid votes cast in favor of,86,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,CHAUDHURI,20,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,TORAF,407,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,MANAS,347,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,RANJIT,10,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,112,RITBEL SARKAR,2,786.0,0.0,5.0,792.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,No. of valid votes cast in favor of,87,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,CHAUDHURI,6,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,TORAF,329,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,MANAS,316,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,RANJIT,5,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,113,RITBEL SARKAR,4,561.0,0.0,7.0,662.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,No. of valid votes cast in favor of,88,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,CHAUDHURI,30,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,TORAF,345,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,MANAS,253,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,RANJIT,20,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,114,RITBEL SARKAR,2,650.0,0.0,2.0,652.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,No. of valid votes cast in favor of,89,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,CHAUDHURI,32,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,TORAF,475,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,MANAS,285,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,RANJIT,3,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,115,RITBEL SARKAR,0,735.0,0.0,3.0,738.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,No. of valid votes cast in favor of,90,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,CHAUDHURI,56,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,TORAF,502,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,MANAS,56,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,RANJIT,3,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,116,RITBEL SARKAR,3,620.0,0.0,3.0,623.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,No. of valid votes cast in favor of,91,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,CHAUDHURI,98,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,TORAF,767,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,MANAS,32,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,RANJIT,7,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,117,RITBEL SARKAR,4,895.0,0.0,2.0,898.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,No. of valid votes cast in favor of,92,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,CHAUDHURI,90,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,TORAF,353,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,MANAS,300,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,RANJIT,5,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,118,RITBEL SARKAR,2,750.0,0.0,2.0,752.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,No. of valid votes cast in favor of,93,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,CHAUDHURI,144,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,TORAF,354,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,MANAS,8,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,RANJIT,2,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,119,RITBEL SARKAR,2,510.0,0.0,0.0,510.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,120,CHAUDHURI,720,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,120,TORAF,332,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,120,MANAS,9,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,120,RANJIT,1,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,120,RITBEL SARKAR,1,,,,,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,121,No. of valid votes cast in favor of,94,775.0,0.0,5.0,780.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
38,Kumarganj AC,203996.0,121,CHAUDHURI,60,775.0,0.0,5.0,780.0,38_Form20.pdf,ocr_llamacloud,Dakshin Dinajpur,North Bengal,120,0.9,0.433,2,52,False,False,low_booth_count;high_placeholder_rate;,False
